1	4.25194	0.287864	2000	0.212496	1844	0.051614	1735	9	24	0.217943	189	22	0.068411	120	145	
1	4.25194	0.083138	521	0.05705	493	0.019144	466	6	8	0.067106	31	6	0.015397	21	34	
1	4.25194	0.256822	1925	0.188247	1824	0.046677	1717	8	10	0.207698	99	8	0.048234	98	110	
1	4.25194	0.033274	210	0.025518	167	0.005237	159	4	5	0.020009	5	3	0.012926	4	47	
1	4.25194	0.150115	986	0.113464	859	0.025559	738	6	14	0.092527	86	12	0.056542	85	163	
1	4.25194	0.097903	625	0.069958	565	0.020587	515	5	10	0.068739	49	8	0.028622	33	77	
1	4.25194	0.348826	2144	0.261259	1865	0.063245	1711	6	17	0.236285	243	15	0.110515	116	317	
1	4.25194	0.043631	292	0.029495	268	0.0102	261	6	7	0.036083	7	5	0.007215	6	25	
1	4.25194	0.053113	359	0.039544	332	0.008941	309	5	6	0.041223	13	4	0.011616	12	38	
1	4.25194	0.042538	304	0.028015	303	0.010681	299	6	7	0.041163	5	5	0.001237	4	1	
1	4.25194	0.206992	1202	0.146625	1034	0.046476	947	8	14	0.141102	203	12	0.064599	106	149	
1	4.25194	0.088236	575	0.06577	516	0.015392	464	6	9	0.061235	62	7	0.026448	53	58	
1	4.25194	0.04592	323	0.032721	305	0.008922	290	5	7	0.037517	10	5	0.00812	9	24	
1	4.25194	0.214948	1237	0.161314	1032	0.039077	826	8	11	0.116376	219	9	0.096828	218	193	
1	4.25194	0.248969	1651	0.188736	1518	0.041803	1353	9	19	0.177792	114	17	0.069894	105	193	
1	4.25194	0.134736	892	0.093166	810	0.031424	752	9	12	0.100191	49	10	0.033917	48	92	
1	4.25194	0.089442	690	0.065341	676	0.016025	662	6	8	0.082621	14	6	0.006605	13	15	
1	4.25194	0.227738	1711	0.16592	1645	0.041633	1564	9	12	0.190801	85	10	0.036211	67	80	
1	4.25194	0.02728	202	0.019966	191	0.004547	189	4	5	0.024569	3	3	0.002572	2	11	
1	4.25194	0.097739	661	0.072487	607	0.017072	546	5	9	0.070888	42	7	0.026286	41	74	
1	4.25194	0.346137	2233	0.258546	1981	0.060451	1840	10	20	0.243853	250	18	0.100224	120	273	
1	4.25194	0.046342	335	0.035462	292	0.006845	283	5	6	0.033824	9	4	0.012075	8	44	
1	4.25194	0.035694	261	0.025364	257	0.006741	253	5	6	0.033576	5	4	0.001942	4	4	
1	4.25194	0.054386	395	0.03804	378	0.01138	368	6	7	0.047427	10	5	0.006689	9	18	
1	4.25194	0.057525	358	0.041497	306	0.011512	285	5	7	0.037429	7	5	0.019691	6	67	
1	4.25194	0.040004	268	0.030983	229	0.005767	224	4	6	0.028246	8	4	0.011452	7	37	
1	4.25194	0.40591	2457	0.304827	2146	0.073405	1970	12	18	0.274055	392	16	0.129185	152	335	
1	4.25194	0.085589	527	0.066182	454	0.012855	394	5	7	0.052833	35	5	0.032177	34	99	
1	4.25194	0.141284	922	0.098669	860	0.031784	771	8	11	0.106075	59	9	0.034555	58	93	
1	4.25194	0.053126	344	0.036464	297	0.012734	288	5	6	0.038973	8	4	0.013843	7	49	
