1	4.25194	1.17646	7711	0.285167	7640	0.181134	3483	16	4029	0.256516	4059	4027	0.163483	4175	53	
1	4.25194	0.441243	2485	0.092466	2476	0.05492	954	14	1512	0.069853	1511	1510	0.059591	1520	11	
1	4.25194	0.039118	481	0.0177	466	0.013645	437	11	12	0.032534	13	10	0.002551	31	13	
1	4.25194	0.275797	3485	0.122781	3412	0.1102	3260	11	21	0.245397	45	19	0.013085	159	66	
1	4.25194	0.215076	2885	0.100696	2814	0.077466	2688	12	24	0.189631	60	22	0.011655	140	57	
1	4.25194	0.183729	2021	0.076871	1974	0.079348	1868	11	17	0.162537	24	15	0.009665	108	45	
1	4.25194	0.087659	1066	0.041719	1051	0.031188	1023	10	11	0.080527	14	9	0.002888	31	12	
1	4.25194	0.185355	1684	0.059861	1634	0.038599	1064	13	515	0.071756	522	513	0.026304	581	39	
1	4.25194	0.06068	772	0.027548	736	0.020249	656	9	16	0.045394	22	14	0.006814	85	31	
1	4.25194	0.240062	2540	0.095062	2442	0.108475	2302	12	21	0.208872	81	19	0.013998	169	69	
1	4.25194	0.16308	2132	0.074801	2082	0.061014	1982	13	22	0.142537	38	20	0.008865	111	39	
1	4.25194	0.262466	2789	0.096846	2749	0.063362	2186	11	518	0.145528	531	516	0.025127	574	29	
1	4.25194	0.286687	3816	0.137689	3738	0.102561	3570	13	18	0.252571	40	16	0.01515	186	60	
1	4.25194	0.278059	2491	0.090249	2428	0.084851	1804	64	519	0.149653	541	517	0.029372	637	50	
1	4.25194	0.26208	2482	0.088785	2389	0.071863	1708	15	515	0.127609	541	513	0.03472	702	72	
1	4.25194	0.025367	306	0.011811	306	0.00907	296	9	10	0.022975	8	8	0.000594	8	2	
1	4.25194	0.140586	830	0.034137	819	0.021313	292	87	509	0.025651	510	507	0.023208	526	12	
1	4.25194	0.251409	2470	0.089386	2415	0.066516	1800	16	521	0.131954	536	519	0.029083	629	41	
1	4.25194	0.370356	2140	0.077363	2051	0.062126	943	12	1017	0.079955	1038	1015	0.049236	1124	73	
1	4.25194	0.478721	4003	0.142868	3984	0.086737	2442	18	1521	0.164885	1533	1519	0.060777	1544	17	
1	4.25194	0.120087	1614	0.056828	1563	0.040136	1476	11	20	0.099349	32	18	0.008862	100	38	
1	4.25194	0.188234	2630	0.091835	2588	0.066372	2485	10	15	0.169335	24	13	0.008353	108	37	
1	4.25194	0.314763	4145	0.144393	4012	0.114235	3789	13	20	0.270204	75	18	0.020901	243	113	
1	4.25194	0.149737	1770	0.063165	1708	0.062722	1602	11	17	0.128042	36	15	0.009514	124	44	
1	4.25194	0.043254	522	0.021619	507	0.013938	487	7	11	0.03799	15	9	0.002039	28	7	
1	4.25194	0.135891	1909	0.066032	1894	0.047224	1852	11	17	0.127469	25	15	0.00321	41	16	
