1	4.25194	0.755335	55298	0.35696	2901	0.147386	846	22	1468	0.020051	31	30	0.58774	1465	53833	
1	4.25194	1.0556	69577	0.462654	4819	0.273201	2259	30	1949	0.08185	157	110	0.784294	1956	67621	
1	4.25194	0.382835	25398	0.173584	2262	0.109388	1402	28	644	0.046733	66	51	0.269047	641	24757	
1	4.25194	0.331366	21675	0.149424	1915	0.083153	1121	22	538	0.029448	62	48	0.244584	536	21139	
1	4.25194	1.01653	72831	0.471047	3877	0.217789	1206	32	1890	0.02515	47	45	0.798391	1887	70944	
1	4.25194	0.089473	4120	0.037765	1167	0.033055	1025	15	130	0.027162	61	39	0.050065	127	3993	
1	4.25194	2.18365	120900	0.82926	14182	0.739798	9691	39	2528	0.460866	906	553	1.40465	2592	118308	
1	4.25194	1.19874	82228	0.540032	5094	0.291947	1950	45	2257	0.058967	95	78	0.919378	2274	79954	
1	4.25194	0.383503	27128	0.179106	1990	0.096308	990	33	678	0.023812	33	32	0.289587	689	26439	
1	4.25194	0.842483	57603	0.377251	3676	0.211942	1540	30	1567	0.052717	79	67	0.637431	1565	56038	
1	4.25194	2.14041	111409	0.779705	13960	0.810071	10685	55	2279	0.621265	1039	608	1.22468	2468	108941	
1	4.25194	0.168966	5882	0.050423	1941	0.090859	1787	19	176	0.092182	153	94	0.061185	173	5709	
1	4.25194	0.89423	60524	0.405027	4526	0.199714	2628	20	1452	0.108305	207	143	0.625653	1460	59064	
1	4.25194	0.801007	58334	0.379253	2951	0.158954	874	28	1506	0.016874	27	27	0.628951	1503	56831	
1	4.25194	1.47997	106653	0.689013	5441	0.318403	1912	50	2508	0.054798	83	72	1.1454	2511	104142	
1	4.25194	0.814339	58203	0.380323	3391	0.165147	1337	27	1514	0.040999	58	56	0.617245	1522	56681	
1	4.25194	1.11536	81690	0.527635	4337	0.226328	1694	38	1664	0.05134	87	74	0.847516	1927	79763	
1	4.25194	1.84316	134585	0.863875	5832	0.358582	1326	33	2398	0.032596	55	49	1.45215	3208	131377	
1	4.25194	1.3134	87467	0.580324	6395	0.332709	3454	40	1757	0.14229	263	177	0.938796	2145	85322	
1	4.25194	2.23175	152045	0.987216	8974	0.533904	3393	49	3578	0.138532	218	173	1.68599	3890	148155	
1	4.25194	1.26819	93505	0.599881	4418	0.237695	1317	30	1608	0.037695	57	52	0.981109	2347	91158	
1	4.25194	0.165286	9606	0.071919	1419	0.050839	1021	18	335	0.030938	55	39	0.107805	335	9271	
1	4.25194	0.808787	58407	0.384173	3284	0.159857	1338	26	1086	0.037653	65	59	0.617974	1311	57096	
1	4.25194	1.22876	66671	0.477091	9513	0.405866	7500	35	1715	0.342537	754	435	0.707973	1748	64923	
1	4.25194	1.79417	111012	0.752076	10136	0.483415	6544	29	2428	0.279914	648	394	1.21943	2605	108407	
1	4.25194	1.24377	87573	0.573673	4459	0.263268	1479	26	2111	0.041536	88	68	0.968832	2109	85464	
1	4.25194	0.973617	69994	0.457909	3740	0.206897	1360	29	1387	0.041107	76	57	0.749156	1574	68420	
1	4.25194	3.53278	247158	1.61335	14322	0.756061	5993	64	5174	0.218137	457	330	2.64993	5852	241306	
1	4.25194	1.31851	83236	0.556882	6126	0.363772	3565	25	1776	0.216824	291	196	0.882826	2005	81231	
1	4.25194	0.670321	44248	0.305462	3360	0.156381	1774	22	1216	0.065518	104	81	0.483592	1267	42981	
1	4.25194	1.6925	110778	0.742831	9204	0.40124	5367	31	2445	0.18995	502	311	1.20771	2630	108148	
1	4.25194	1.06208	77166	0.503705	3919	0.205597	1296	29	1634	0.031211	67	52	0.8273	1785	75381	
1	4.25194	1.30339	87509	0.583114	5327	0.315398	2086	25	2053	0.074572	134	96	0.99265	2268	85241	
1	4.25194	0.528995	34406	0.23419	2675	0.153029	1400	31	851	0.061588	63	54	0.376558	915	33491	
1	4.25194	3.06459	216351	1.4179	12782	0.6341	6169	48	4413	0.238545	511	355	2.25272	4971	211380	
1	4.25194	0.334953	22364	0.15504	2341	0.088224	1510	39	582	0.036473	64	58	0.240378	579	21785	
1	4.25194	1.38266	99571	0.653468	5585	0.274838	2417	38	2370	0.072977	147	108	1.0446	2425	97146	
1	4.25194	0.668353	48885	0.319587	2625	0.133158	950	30	1293	0.01781	29	29	0.522314	1290	47595	
1	4.25194	1.39249	79773	0.552507	9370	0.442228	6940	39	1896	0.33636	630	396	0.845542	1910	77863	
1	4.25194	4.32979	256772	1.71183	19857	1.37159	11151	54	4565	0.72083	1075	662	2.91885	5141	251631	
1	4.25194	1.34756	72712	0.511158	9530	0.473596	7134	48	1558	0.351128	598	368	0.805163	1741	70971	
1	4.25194	0.953575	57302	0.405077	7158	0.268836	5344	44	1324	0.193024	457	293	0.60744	1437	55865	
1	4.25194	1.57312	90733	0.64089	11806	0.445677	9075	35	1878	0.366711	930	550	0.964146	2082	88651	
1	4.25194	1.20834	77958	0.521773	6750	0.304648	4064	31	1658	0.152922	333	231	0.849893	1817	76141	
1	4.25194	0.764763	54766	0.359753	3160	0.155982	1376	27	1154	0.044225	70	62	0.577358	1301	53465	
1	4.25194	3.51708	253613	1.61605	11123	0.730203	2057	45	5315	0.069328	104	94	2.76532	5549	248064	
1	4.25194	0.698923	51906	0.341975	3184	0.132497	1565	38	1203	0.036578	61	54	0.525924	1271	50635	
1	4.25194	0.387064	25754	0.176907	1872	0.094506	1007	19	688	0.028191	55	43	0.289318	706	25048	
1	4.25194	2.16813	121193	0.835335	13568	0.689834	9539	26	2332	0.486949	978	560	1.3551	2808	118385	
1	4.25194	1.69788	121022	0.783868	6373	0.361921	2233	36	2559	0.076326	127	107	1.29656	2982	118040	
1	4.25194	0.870622	59991	0.398673	4930	0.187388	2863	32	1520	0.091406	206	148	0.621073	1587	58404	
1	4.25194	1.71607	104819	0.705568	9446	0.508244	6068	45	1985	0.284929	553	343	1.15865	2018	102801	
1	4.25194	1.74633	124052	0.800282	6624	0.373344	2248	38	2850	0.067138	135	102	1.35082	2852	121200	
1	4.25194	1.64189	117158	0.755917	6352	0.341573	2181	33	2524	0.073041	129	110	1.25847	2860	114298	
1	4.25194	1.14456	87151	0.557466	3861	0.205947	1115	34	1997	0.029479	38	37	0.88722	2084	85067	
1	4.25194	1.20198	75154	0.506792	6943	0.340543	4304	43	1907	0.188922	352	235	0.812235	2001	73153	
1	4.25194	1.01003	67225	0.443902	5104	0.251641	2653	31	1542	0.094414	175	135	0.73912	1629	65596	
1	4.25194	1.10864	72392	0.480268	5265	0.296054	2973	26	1392	0.153694	213	149	0.764178	1606	70786	
1	4.25194	1.76063	129673	0.834666	6865	0.335413	2698	42	2299	0.084894	164	116	1.33741	2842	126831	
1	4.25194	1.21369	62437	0.448957	9032	0.447248	6974	33	1644	0.376774	628	404	0.670845	1662	60775	
1	4.25194	1.72824	122680	0.794808	6909	0.362141	2617	35	3077	0.080416	179	136	1.32383	3177	119503	
1	4.25194	0.790855	54934	0.363899	3612	0.182069	1662	36	1486	0.054595	95	75	0.589265	1532	53402	
1	4.25194	0.63102	38349	0.259608	3305	0.193476	1973	24	1020	0.109164	135	101	0.419674	1085	37264	
1	4.25194	0.380928	23188	0.16429	2737	0.115475	1933	26	642	0.069853	137	98	0.249649	658	22530	
1	4.25194	1.00937	70499	0.457172	3808	0.232598	1445	25	1588	0.053758	73	62	0.772204	1684	68815	
1	4.25194	0.186453	13178	0.091027	1047	0.038933	591	18	348	0.010923	20	18	0.140212	345	12833	
1	4.25194	1.52233	91671	0.62047	7336	0.444433	4325	16	2253	0.251392	400	258	1.02578	2277	89394	
1	4.25194	3.14152	236372	1.51766	9583	0.535577	2438	36	4594	0.101107	136	120	2.40104	5282	231090	
1	4.25194	0.954777	62968	0.422213	5284	0.238588	3025	34	1423	0.106112	241	158	0.682697	1700	61268	
1	4.25194	0.455721	24797	0.181523	3417	0.152698	2509	23	677	0.101626	209	139	0.286365	676	24121	
1	4.25194	1.66101	115503	0.753694	6964	0.374618	3000	34	2071	0.099639	222	148	1.25721	2604	112899	
1	4.25194	1.66717	122932	0.797905	5908	0.312796	2172	41	2903	0.06846	114	100	1.27295	2930	120002	
1	4.25194	0.554246	35478	0.246745	3834	0.136865	2624	26	923	0.08069	195	130	0.379682	993	34485	
1	4.25194	1.34714	97057	0.625456	4641	0.280327	1155	36	2018	0.022278	37	36	1.06729	2344	94713	
1	4.25194	1.9835	135246	0.874585	9461	0.483492	5015	45	2895	0.205353	395	273	1.42782	3209	132037	
